,Unnamed: 0,Unnamed: 0.1,ïid,time_spending,reasons_using,d_information,d_communication,d_new_friend,d_share,d_study,d_entainterment,number_friends,group_membership,siu_ingroup,informational_use,siu_1,siu_2,siu_3,entertainment_use,oep_1,political_efficacy,oep_2,oep_3,oep_4_data,oep_4,ofep_1,ofep_2,ofep_3,ofep_4,gender,age,barth_place,education,job,income,rural_urban_1,location,rural_urban_2,fav_party,SIU,three_usage,OEP,OFEP,supportNLD,supportUSDP,supportEthnicParty,supportOthersParty,age_group
469,469,469,471,Between 1 Hour and 3 Hours,"1, 6",1,0,0,0,0,1,between 1000-3000 friends,"3, 4",2,1.0,5,4,5,1.0,2,1.0,5,1,1,1,1,1,1,1,0,20,13,3,1,1,1,13,1.0,1,0.82499999,0.94166666,0.46250001,1.0,1,0,0,0,young
470,470,470,472,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 300-1000 friends,"2, 3, 4",3,0.8,4,3,4,0.8,2,0.6,4,5,1,1,1,1,0,1,1,20,8,0,1,1,3,8,1.0,1,0.73750001,0.7791667,0.61250001,0.75,1,0,0,0,young
471,471,471,473,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5",1,1,1,1,1,0,between 3000-5000 friends,"2, 3, 4",3,0.8,5,4,5,1.0,4,0.6,4,4,2,1,1,0,0,0,1,36,10,6,5,2,1,10,1.0,1,0.88749999,0.89583331,0.66250002,0.25,1,0,0,0,medum
472,472,472,474,More than 3 Hours,"4, 6",0,0,0,1,0,1,between 3000-5000 friends,4,1,1.0,5,4,5,1.0,3,0.8,5,4,1,1,1,1,1,1,0,18,7,0,1,1,1,10,1.0,1,0.76249999,0.92083335,0.66250002,1.0,1,0,0,0,young
473,473,473,475,More than 3 Hours,5,0,0,0,0,1,0,between 1000-3000 friends,1,1,1.0,5,1,5,1.0,1,1.0,1,4,"1, 3",2,0,0,0,1,0,24,8,4,4,3,3,8,1.0,1,0.61250001,0.87083334,0.42500001,0.25,1,0,0,0,young
474,474,474,476,Between 1 Hour and 3 Hours,6,0,0,0,0,0,1,between 300-1000 friends,"1, 2, 3",3,1.0,4,4,5,0.8,5,1.0,4,1,1,1,0,0,0,0,0,18,10,3,1,1,1,10,3.0,2,0.83749998,0.87916666,0.5625,0.0,0,1,0,0,young
475,475,475,477,More than 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,5,4,5,1.0,1,1.0,5,4,2,1,1,0,0,1,0,21,11,4,4,5,5,11,1.0,1,0.94999999,0.98333335,0.5625,0.5,1,0,0,0,young
476,476,476,478,Between 1 Hour and 3 Hours,1,1,0,0,0,0,0,between 3000-5000 friends,3,1,1.0,4,1,5,1.0,4,1.0,5,5,3,1,1,1,1,1,1,49,9,4,2,1,3,9,3.0,1,0.5625,0.85416669,0.76249999,1.0,1,0,0,0,older
477,477,477,479,More than 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 3000-5000 friends,"2, 3",2,0.6,4,3,4,0.6,5,0.8,5,4,3,1,1,0,1,1,0,20,8,4,1,5,4,8,1.0,1,0.67500001,0.625,0.76249999,0.75,1,0,0,0,young
478,478,478,480,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"1, 2, 3, 4",4,0.8,4,1,4,0.8,4,0.8,2,4,"1, 3",2,1,0,1,1,1,23,9,4,4,3,1,13,3.0,1,0.69999999,0.76666665,0.625,0.75,1,0,0,0,young
479,479,479,481,More than 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,4,1,5,0.8,4,0.6,5,4,2,1,0,0,0,1,0,30,9,4,4,3,1,13,1.0,1,0.75,0.85000002,0.71249998,0.25,1,0,0,0,young
480,480,480,482,More than 3 Hours,"1, 2, 4",1,1,0,1,0,0,between 1000-3000 friends,"1, 2, 3, 4",4,0.8,5,3,3,1.0,4,0.6,4,3,1,1,0,0,0,0,0,21,11,3,5,1,2,11,1.0,1,0.80000001,0.86666667,0.61250001,0.0,1,0,0,0,young
481,481,481,483,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,under 300 friends,"1, 2, 4",3,1.0,4,4,4,0.8,4,1.0,5,4,1,1,1,0,0,0,1,45,9,4,5,2,4,10,1.0,1,0.78750002,0.86250001,0.71249998,0.25,1,0,0,0,medum
482,482,482,484,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"2, 3, 4",3,0.6,3,3,3,0.6,4,0.4,3,1,1,1,0,0,0,0,0,19,10,0,1,1,1,10,3.0,1,0.63749999,0.61250001,0.46250001,0.0,1,0,0,0,young
483,483,483,485,Between 1 Hour and 3 Hours,4,0,0,0,1,0,0,between 300-1000 friends,"1, 2, 3",3,0.6,5,5,5,1.0,5,1.0,3,3,2,1,1,0,1,1,0,21,10,0,1,2,3,10,1.0,1,0.9375,0.84583336,0.61250001,0.75,1,0,0,0,young
484,484,484,486,Less than 1 Hour,"2, 4",0,1,0,1,0,0,between 1000-3000 friends,"1, 2, 3, 4",4,0.4,4,4,2,0.8,4,1.0,2,5,3,1,1,1,1,1,0,33,13,4,4,4,5,15,1.0,1,0.75,0.64999998,0.61250001,1.0,1,0,0,0,medum
485,485,485,487,Between 1 Hour and 3 Hours,5,0,0,0,0,1,0,between 3000-5000 friends,2,1,0.8,4,4,5,0.8,1,0.8,4,4,1,1,1,0,0,0,0,62,10,4,7,3,1,10,,1,0.71249998,0.77083331,0.51249999,0.25,1,0,0,0,older
486,486,486,488,More than 3 Hours,"1, 2, 6",1,1,0,0,0,1,between 300-1000 friends,"1, 2, 3, 4",4,0.6,4,1,4,1.0,4,1.0,5,5,1,1,1,0,0,1,1,21,8,0,1,1,3,8,1.0,4,0.69999999,0.76666665,0.76249999,0.5,0,0,0,1,young
487,487,487,489,More than 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 1000-3000 friends,"1, 2, 4",3,0.6,3,3,3,0.6,4,0.6,3,3,3,1,1,1,1,1,0,35,8,4,4,2,1,8,1.0,1,0.63749999,0.61250001,0.5625,1.0,1,0,0,0,medum
488,488,488,490,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 3000-5000 friends,"2, 3, 4",3,1.0,5,5,5,1.0,5,1.0,5,5,1,1,1,1,1,1,1,25,8,3,1,1,1,8,1.0,1,0.9375,0.97916669,0.8125,1.0,1,0,0,0,young
489,489,489,491,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 1000-3000 friends,"1, 2, 3",3,0.6,4,3,5,1.0,5,0.2,2,2,2,1,1,0,0,0,1,20,7,4,1,1,1,7,1.0,1,0.78750002,0.79583335,0.51249999,0.25,1,0,0,0,young
490,490,490,492,More than 3 Hours,2,0,1,0,0,0,0,between 3000-5000 friends,3,1,1.0,5,4,4,1.0,4,1.0,4,5,1,1,1,0,0,0,0,23,8,4,1,1,4,8,2.0,1,0.71249998,0.90416664,0.71249998,0.25,1,0,0,0,young
491,491,491,493,More than 3 Hours,"2, 4, 6",0,1,0,1,0,1,under 300 friends,"2, 4",2,0.8,5,3,5,1.0,5,1.0,5,5,3,1,1,0,0,0,1,16,13,3,1,1,1,13,4.0,4,0.77499998,0.85833335,0.8125,0.25,0,0,0,1,young
492,492,492,494,More than 3 Hours,"1, 6",1,0,0,0,0,1,under 300 friends,3,1,1.0,5,4,5,1.0,5,0.2,2,1,1,1,0,0,0,0,1,28,13,4,4,2,1,13,1.0,1,0.76249999,0.92083335,0.46250001,0.0,1,0,0,0,young
493,493,493,495,Between 1 Hour and 3 Hours,5,0,0,0,0,1,0,between 300-1000 friends,2,1,1.0,5,5,5,1.0,5,0.2,3,3,2,1,1,0,0,0,1,18,10,3,1,1,1,10,1.0,1,0.8125,0.9375,0.61250001,0.25,1,0,0,0,young
494,494,494,496,Less than 1 Hour,5,0,0,0,0,1,0,between 300-1000 friends,2,1,1.0,5,5,5,1.0,5,0.2,3,3,2,1,1,0,0,0,1,18,10,3,1,1,1,10,1.0,1,0.8125,0.9375,0.61250001,0.25,1,0,0,0,young
495,495,495,497,More than 3 Hours,"2, 3, 5, 6",0,1,1,0,1,1,between 3000-5000 friends,"1, 2, 3",3,0.6,5,4,3,1.0,4,0.8,2,3,2,1,1,0,0,0,1,20,13,4,1,1,1,13,1.0,1,0.78750002,0.79583335,0.51249999,0.25,1,0,0,0,young
496,496,496,498,Between 1 Hour and 3 Hours,"5, 6",0,0,0,0,1,1,under 300 friends,2,1,0.6,1,1,5,1.0,1,0.2,4,1,1,1,0,0,0,0,0,17,3,3,2,1,3,3,1.0,1,0.41249999,0.67083335,0.36250001,0.0,1,0,0,0,young
497,497,497,499,Between 1 Hour and 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 1000-3000 friends,"2, 3",2,0.8,4,4,4,0.8,3,0.8,4,3,1,1,1,0,0,0,1,26,9,5,5,2,3,9,2.0,1,0.72500002,0.77500004,0.5625,0.25,1,0,0,0,young
498,498,498,500,Less than 1 Hour,1,1,0,0,0,0,0,between 300-1000 friends,4,1,0.8,4,3,4,0.2,4,0.8,4,4,2,1,1,0,1,1,0,40,9,5,5,2,3,8,1.0,1,0.61250001,0.53750002,0.66250002,0.75,1,0,0,0,medum
499,499,499,501,Between 1 Hour and 3 Hours,"1, 2, 3, 4, 5",1,1,1,1,1,0,between 1000-3000 friends,"2, 3, 4",3,1.0,5,4,5,0.8,4,0.8,5,5,1,1,1,0,0,0,0,55,8,4,5,2,4,8,1.0,1,0.88749999,0.89583331,0.76249999,0.25,1,0,0,0,older
500,500,500,502,Between 1 Hour and 3 Hours,"2, 5, 6",0,1,0,0,1,1,between 1000-3000 friends,"1, 2, 3",3,0.6,5,2,3,1.0,1,0.2,3,4,2,1,0,0,1,1,1,23,13,4,1,2,1,10,3.0,1,0.6875,0.76249999,0.46250001,0.5,1,0,0,0,young
501,501,501,503,Between 1 Hour and 3 Hours,"1, 5, 6",1,0,0,0,1,1,between 1000-3000 friends,"2, 3, 4",3,0.8,4,3,5,0.8,3,0.8,4,4,4,1,1,0,0,0,0,21,13,3,1,1,1,13,1.0,1,0.78750002,0.79583335,0.61250001,0.25,1,0,0,0,young
502,502,502,504,More than 3 Hours,1,1,0,0,0,0,0,between 300-1000 friends,2,1,1.0,5,5,5,0.8,4,1.0,5,5,1,1,1,0,1,1,0,40,10,5,1,2,1,13,1.0,4,0.8125,0.87083334,0.76249999,0.75,0,0,0,1,medum
503,503,503,505,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,between 1000-3000 friends,"2, 3, 4",3,1.0,4,1,4,1.0,2,0.2,4,4,4,1,1,1,1,1,1,27,8,4,5,2,3,2,1.0,1,0.63749999,0.87916666,0.5625,1.0,1,0,0,0,young
504,504,504,506,Less than 1 Hour,"1, 2, 5, 6",1,1,0,0,1,1,under 300 friends,"1, 3, 4",3,0.8,4,1,5,0.8,1,0.4,4,3,1,1,1,1,0,0,0,58,9,3,7,5,3,9,2.0,1,0.6875,0.76249999,0.46250001,0.5,1,0,0,0,older
505,505,505,507,Between 1 Hour and 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"2, 3",2,0.8,4,3,3,1.0,5,0.8,4,5,3,1,1,1,0,0,1,18,5,3,1,1,3,5,1.0,1,0.625,0.80833334,0.76249999,0.5,1,0,0,0,young
506,506,506,508,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,between 300-1000 friends,2,1,0.8,4,2,4,0.8,4,0.8,4,5,"1, 2",2,1,0,0,1,0,38,8,5,5,2,1,10,2.0,1,0.5625,0.72083336,0.77499998,0.5,1,0,0,0,medum
507,507,507,509,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,between 1000-3000 friends,"1, 2, 3, 4",4,0.2,5,1,4,0.8,3,0.8,4,4,2,1,0,0,0,0,1,39,10,4,5,2,1,13,3.0,1,0.75,0.58333331,0.61250001,0.0,1,0,0,0,medum
508,508,508,510,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,under 300 friends,3,1,1.0,5,1,5,1.0,5,0.8,5,4,2,1,1,1,1,0,1,29,10,4,4,2,1,10,1.0,1,0.61250001,0.87083334,0.76249999,0.75,1,0,0,0,young
509,509,509,511,Between 1 Hour and 3 Hours,"1, 2, 5",1,1,0,0,1,0,between 1000-3000 friends,"1, 2",2,1.0,5,4,5,0.4,2,1.0,5,1,1,1,1,0,0,0,0,55,1,4,7,4,1,13,1.0,1,0.82499999,0.74166667,0.46250001,0.25,1,0,0,0,older
510,510,510,512,More than 3 Hours,"1, 2",1,1,0,0,0,0,between 300-1000 friends,1,1,1.0,3,1,5,0.6,4,0.6,5,4,1,1,1,0,0,0,0,50,10,4,7,3,1,10,1.0,1,0.51249999,0.70416665,0.71249998,0.25,1,0,0,0,older
511,511,511,513,More than 3 Hours,"1, 4, 5",1,0,0,1,1,0,between 3000-5000 friends,"1, 2, 4",3,0.8,3,2,5,0.4,4,0.6,4,4,3,1,1,1,1,1,1,28,11,3,7,2,3,11,1.0,1,0.6875,0.62916666,0.66250002,1.0,1,0,0,0,young
512,512,512,514,Between 1 Hour and 3 Hours,"1, 2, 4",1,1,0,1,0,0,between 300-1000 friends,"1, 2, 3, 4",4,0.2,4,1,3,0.6,3,0.2,1,1,2,1,1,0,0,0,1,33,10,4,5,2,1,10,1.0,1,0.64999998,0.48333332,0.3125,0.25,1,0,0,0,medum
513,513,513,515,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 3000-5000 friends,"2, 3, 4",3,0.8,5,4,3,1.0,5,1.0,3,3,1,1,0,0,0,0,0,25,3,4,5,2,3,3,1.0,3,0.78750002,0.86250001,0.61250001,0.0,0,0,1,0,young
514,514,514,516,More than 3 Hours,5,0,0,0,0,1,0,between 300-1000 friends,2,1,0.8,4,4,5,0.8,2,0.4,4,3,2,1,1,0,1,1,0,18,8,0,1,1,4,8,2.0,1,0.71249998,0.77083331,0.51249999,0.75,1,0,0,0,young
515,515,515,517,Less than 1 Hour,1,1,0,0,0,0,0,under 300 friends,2,1,1.0,3,1,3,0.6,1,0.2,5,1,1,1,0,0,0,1,0,42,13,5,5,2,1,13,3.0,1,0.41249999,0.67083335,0.41249999,0.25,1,0,0,0,medum
516,516,516,518,Between 1 Hour and 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 300-1000 friends,"1, 2, 3",3,1.0,4,3,5,1.0,3,0.8,4,4,1,1,1,0,0,0,0,45,14,5,1,5,5,15,1.0,1,0.78750002,0.92916667,0.61250001,0.25,1,0,0,0,medum
517,517,517,519,Between 1 Hour and 3 Hours,2,0,1,0,0,0,0,between 300-1000 friends,3,1,1.0,5,1,4,1.0,4,1.0,5,4,2,1,1,0,0,0,1,28,9,4,5,2,4,9,,1,0.5625,0.85416669,0.71249998,0.25,1,0,0,0,young
518,518,518,520,Between 1 Hour and 3 Hours,"2, 6",0,1,0,0,0,1,between 300-1000 friends,"1, 3",2,0.8,4,3,3,1.0,4,0.8,2,3,1,1,1,0,0,0,0,28,7,4,7,3,1,13,3.0,1,0.625,0.80833334,0.51249999,0.25,1,0,0,0,young
519,519,519,521,More than 3 Hours,"1, 2",1,1,0,0,0,0,between 300-1000 friends,"2, 3",2,0.8,4,2,4,0.4,2,0.6,3,4,2,1,1,0,0,0,0,31,9,5,5,2,2,10,1.0,4,0.625,0.60833335,0.51249999,0.25,0,0,0,1,young
520,520,520,522,Between 1 Hour and 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 300-1000 friends,"1, 2, 3, 4",4,0.6,4,2,5,0.2,1,0.2,1,1,2,1,1,0,0,0,1,27,10,5,1,2,4,10,2.0,4,0.80000001,0.53333336,0.21250001,0.25,0,0,0,1,young
521,521,521,523,More than 3 Hours,"1, 2, 6",1,1,0,0,0,1,between 1000-3000 friends,"1, 2, 3, 4",4,1.0,5,4,4,0.8,4,0.8,4,5,3,1,1,1,0,1,0,42,10,5,5,2,3,10,3.0,1,0.89999998,0.89999998,0.71249998,0.75,1,0,0,0,medum
522,522,522,524,Less than 1 Hour,6,0,0,0,0,0,1,between 300-1000 friends,2,1,0.4,2,2,4,0.4,2,0.4,3,1,2,1,0,0,0,0,1,35,10,4,5,2,3,8,1.0,1,0.46250001,0.42083335,0.36250001,0.0,1,0,0,0,medum
523,523,523,525,More than 3 Hours,"1, 2, 3, 5",1,1,1,0,1,0,under 300 friends,"1, 2, 3, 4",4,0.6,2,4,4,0.8,1,0.2,5,4,2,1,1,0,0,1,0,47,10,2,3,2,1,13,3.0,1,0.75,0.71666664,0.5625,0.5,1,0,0,0,medum
524,524,524,526,Less than 1 Hour,"1, 2, 5",1,1,0,0,1,0,between 300-1000 friends,1,1,0.6,4,3,4,0.6,3,0.6,3,3,2,1,0,0,0,0,1,37,10,4,4,2,3,10,1.0,1,0.61250001,0.60416669,0.51249999,0.0,1,0,0,0,medum
525,525,525,527,Between 1 Hour and 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 3000-5000 friends,"2, 3",2,0.8,5,5,5,1.0,5,0.8,5,3,1,1,0,0,0,0,1,28,8,4,1,1,3,8,1.0,1,0.875,0.89166665,0.71249998,0.0,1,0,0,0,young
526,526,526,528,More than 3 Hours,6,0,0,0,0,0,1,between 1000-3000 friends,1,1,0.4,3,3,3,1.0,3,0.6,5,3,2,1,0,0,0,1,0,29,10,4,7,2,1,10,1.0,1,0.51249999,0.63749999,0.61250001,0.25,1,0,0,0,young
527,527,527,529,More than 3 Hours,5,0,0,0,0,1,0,between 300-1000 friends,"1, 2, 3",3,1.0,5,5,5,0.6,5,1.0,5,5,1,1,1,1,0,1,0,23,11,5,1,1,3,11,1.0,1,0.9375,0.84583336,0.8125,0.75,1,0,0,0,young
528,528,528,530,Between 1 Hour and 3 Hours,1,1,0,0,0,0,0,between 1000-3000 friends,2,1,1.0,5,3,4,0.6,3,0.8,4,4,3,1,0,1,0,0,0,28,8,4,5,2,1,10,1.0,1,0.66250002,0.75416666,0.61250001,0.25,1,0,0,0,young
529,529,529,531,Between 1 Hour and 3 Hours,1,1,0,0,0,0,0,between 1000-3000 friends,2,1,1.0,5,4,5,0.2,4,0.8,5,5,2,1,1,0,0,0,0,28,10,4,5,2,4,10,1.0,1,0.76249999,0.65416664,0.76249999,0.25,1,0,0,0,young
530,530,530,532,Between 1 Hour and 3 Hours,"1, 6",1,0,0,0,0,1,under 300 friends,"3, 4",2,0.6,4,1,4,1.0,1,0.6,3,1,1,1,1,0,0,0,0,34,7,4,5,2,3,11,3.0,4,0.57499999,0.72500002,0.3125,0.25,0,0,0,1,medum
531,531,531,533,More than 3 Hours,"1, 5, 6",1,0,0,0,1,1,under 300 friends,"1, 2, 3",3,1.0,1,1,1,0.6,1,1.0,3,1,2,1,0,0,1,0,1,29,11,5,4,3,1,13,1.0,4,0.33750001,0.64583331,0.3125,0.25,0,0,0,1,young
532,532,532,534,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 300-1000 friends,"1, 2, 3, 4",4,0.8,4,3,4,0.8,3,0.8,4,4,1,1,0,0,0,1,0,26,8,5,5,2,3,10,1.0,1,0.80000001,0.80000001,0.61250001,0.25,1,0,0,0,young
533,533,533,535,Between 1 Hour and 3 Hours,"1, 2",1,1,0,0,0,0,between 3000-5000 friends,"2, 4",2,0.8,4,2,4,0.4,4,0.8,4,3,1,1,1,0,0,1,0,26,13,4,4,2,3,13,1.0,1,0.625,0.60833335,0.61250001,0.5,1,0,0,0,young
534,534,534,536,More than 3 Hours,5,0,0,0,0,1,0,between 300-1000 friends,3,1,0.8,4,4,4,0.8,4,0.8,4,1,2,1,0,0,0,1,1,32,8,4,5,2,3,10,1.0,1,0.66250002,0.75416666,0.51249999,0.25,1,0,0,0,medum
535,535,535,537,More than 3 Hours,2,0,1,0,0,0,0,between 1000-3000 friends,"1, 2",2,1.0,5,4,5,0.8,4,0.8,4,4,1,1,0,0,0,1,1,24,9,4,5,2,4,9,1.0,1,0.82499999,0.875,0.66250002,0.25,1,0,0,0,young
536,536,536,538,Between 1 Hour and 3 Hours,"1, 2, 4",1,1,0,1,0,0,between 3000-5000 friends,"1, 4",2,0.8,3,4,4,0.8,4,0.8,4,5,2,1,1,0,0,0,0,46,9,4,7,4,1,10,3.0,1,0.67500001,0.75833333,0.71249998,0.25,1,0,0,0,medum
537,537,537,539,More than 3 Hours,"2, 3, 5, 6",0,1,1,0,1,1,between 1000-3000 friends,"1, 2, 3, 4",4,0.8,5,3,3,0.8,4,0.8,3,3,"1, 3",2,1,0,0,1,1,18,8,3,1,1,1,8,1.0,1,0.80000001,0.80000001,0.625,0.5,1,0,0,0,young
538,538,538,540,More than 3 Hours,"1, 2, 4, 5, 6",1,1,0,1,1,1,between 3000-5000 friends,"1, 2, 4",3,0.8,4,4,4,0.8,4,0.6,4,4,3,1,1,1,0,0,0,22,9,0,5,2,4,9,1.0,1,0.78750002,0.79583335,0.66250002,0.5,1,0,0,0,young
539,539,539,541,More than 3 Hours,"1, 2, 3, 4, 5, 6",1,1,1,1,1,1,between 3000-5000 friends,"1, 2, 3, 4",4,0.6,3,3,3,0.6,3,0.6,4,3,1,1,0,1,0,1,0,36,10,5,5,2,2,10,3.0,1,0.69999999,0.63333333,0.5625,0.5,1,0,0,0,medum
540,540,540,542,Between 1 Hour and 3 Hours,"1, 4",1,0,0,1,0,0,between 1000-3000 friends,"1, 2, 4",3,0.8,4,4,5,0.8,3,0.8,4,5,"3, 4",2,1,0,1,0,0,42,13,5,5,3,1,13,1.0,1,0.83749998,0.8125,0.72500002,0.5,1,0,0,0,medum
541,541,541,543,Less than 1 Hour,"1, 2, 4, 6",1,1,0,1,0,1,between 300-1000 friends,3,1,0.4,3,3,3,0.8,4,0.6,3,3,1,1,0,0,0,0,1,30,14,4,4,3,1,13,1.0,1,0.51249999,0.57083333,0.5625,0.0,1,0,0,0,young
542,542,542,544,Between 1 Hour and 3 Hours,"1, 2, 5, 6",1,1,0,0,1,1,between 3000-5000 friends,"1, 2, 3, 4",4,1.0,5,4,5,1.0,4,1.0,5,4,1,1,1,0,0,0,1,23,9,4,5,2,4,9,1.0,1,0.94999999,0.98333335,0.71249998,0.25,1,0,0,0,young
543,543,543,545,More than 3 Hours,"1, 2, 3, 4, 5",1,1,1,1,1,0,between 1000-3000 friends,"1, 2, 3",3,1.0,4,4,4,0.8,4,0.6,4,3,2,1,1,0,0,1,0,22,9,4,1,1,4,9,3.0,1,0.78750002,0.86250001,0.61250001,0.5,1,0,0,0,young
544,544,544,546,Less than 1 Hour,"1, 5",1,0,0,0,1,0,between 3000-5000 friends,"3, 4",2,0.6,1,1,4,0.6,3,0.6,3,3,1,1,0,0,0,0,0,40,7,5,7,4,1,7,4.0,4,0.42500001,0.54166669,0.51249999,0.0,0,0,0,1,medum
545,545,545,547,More than 3 Hours,"1, 2, 4, 5",1,1,0,1,1,0,between 1000-3000 friends,"1, 2, 3, 4",4,0.6,5,5,4,0.6,5,1.0,3,3,2,1,0,0,0,1,1,27,14,4,5,2,3,14,2.0,4,0.94999999,0.71666664,0.61250001,0.25,0,0,0,1,young
546,546,546,548,Between 1 Hour and 3 Hours,"1, 6",1,0,0,0,0,1,between 1000-3000 friends,"1, 2, 3, 4",4,0.6,4,2,3,0.6,2,0.4,3,2,1,1,1,0,0,0,0,23,8,4,1,1,1,10,1.0,1,0.69999999,0.63333333,0.41249999,0.25,1,0,0,0,young
547,547,547,549,More than 3 Hours,5,0,0,0,0,1,0,between 1000-3000 friends,3,1,0.8,4,4,4,0.8,5,0.4,3,3,1,1,1,0,0,0,0,27,10,4,5,2,1,10,1.0,1,0.66250002,0.75416666,0.61250001,0.25,1,0,0,0,young
548,548,548,550,Between 1 Hour and 3 Hours,"1, 2, 3",1,1,1,0,0,0,between 3000-5000 friends,"1, 2, 4",3,0.8,4,4,4,0.8,4,0.6,4,3,2,1,1,0,0,0,1,24,9,4,5,2,4,9,1.0,1,0.78750002,0.79583335,0.61250001,0.25,1,0,0,0,young
549,549,549,551,Between 1 Hour and 3 Hours,"1, 2, 3",1,1,1,0,0,0,between 3000-5000 friends,"1, 2, 4",3,0.8,4,4,4,0.8,3,0.6,4,3,2,1,1,1,0,1,0,24,9,4,5,2,4,9,3.0,1,0.78750002,0.79583335,0.5625,0.75,1,0,0,0,young
550,550,550,552,More than 3 Hours,5,0,0,0,0,1,0,between 3000-5000 friends,1,1,0.8,4,3,4,0.8,5,0.6,3,3,1,1,0,0,0,0,0,23,7,4,5,2,1,7,3.0,1,0.61250001,0.73750001,0.61250001,0.0,1,0,0,0,young
551,551,551,553,Between 1 Hour and 3 Hours,5,0,0,0,0,1,0,under 300 friends,3,1,0.8,4,4,4,0.8,4,0.8,4,4,1,1,0,0,0,1,0,26,9,5,5,2,3,9,1.0,1,0.66250002,0.75416666,0.66250002,0.25,1,0,0,0,young
552,552,552,554,More than 3 Hours,6,0,0,0,0,0,1,between 300-1000 friends,3,1,0.8,1,3,3,1.0,4,0.6,3,3,1,1,0,0,0,0,0,20,10,0,1,1,1,10,1.0,2,0.41249999,0.73750001,0.5625,0.0,0,1,0,0,young
553,553,553,555,More than 3 Hours,"1, 2",1,1,0,0,0,0,between 1000-3000 friends,"1, 2, 3",3,0.8,4,4,4,0.2,4,0.8,4,3,3,1,0,0,0,1,0,24,9,4,5,2,4,9,1.0,1,0.78750002,0.59583336,0.61250001,0.25,1,0,0,0,young
554,554,554,556,Between 1 Hour and 3 Hours,"1, 2, 3",1,1,1,0,0,0,between 3000-5000 friends,"1, 2, 4",3,0.8,4,4,4,0.8,3,0.6,4,3,2,1,1,0,0,0,0,24,9,4,5,2,4,9,3.0,1,0.78750002,0.79583335,0.5625,0.25,1,0,0,0,young
555,555,555,557,More than 3 Hours,5,0,0,0,0,1,0,between 3000-5000 friends,1,1,0.8,4,3,4,0.8,5,0.8,4,4,2,1,0,0,0,0,0,32,10,5,7,2,1,10,3.0,1,0.61250001,0.73750001,0.71249998,0.0,1,0,0,0,medum
556,556,556,558,Between 1 Hour and 3 Hours,5,0,0,0,0,1,0,between 3000-5000 friends,1,1,1.0,5,4,5,0.8,5,1.0,5,5,3,1,1,1,1,1,0,23,9,4,7,2,4,9,1.0,1,0.76249999,0.85416669,0.8125,1.0,1,0,0,0,young
557,557,557,559,Between 1 Hour and 3 Hours,4,0,0,0,1,0,0,under 300 friends,3,1,0.6,3,4,5,0.6,5,0.6,4,3,3,1,1,1,1,1,0,17,14,3,2,1,3,14,3.0,1,0.66250002,0.62083334,0.66250002,1.0,1,0,0,0,young
558,558,558,560,More than 3 Hours,5,0,0,0,0,1,0,between 3000-5000 friends,3,1,1.0,5,5,5,0.6,3,0.6,5,3,1,1,0,0,0,1,0,27,10,2,3,2,3,10,1.0,1,0.8125,0.80416667,0.61250001,0.25,1,0,0,0,young
559,559,559,561,More than 3 Hours,"1, 2, 3, 5",1,1,1,0,1,0,between 1000-3000 friends,"1, 2",2,1.0,4,1,5,0.8,4,1.0,5,4,1,1,0,0,0,0,1,20,9,4,5,2,4,9,1.0,1,0.625,0.80833334,0.71249998,0.0,1,0,0,0,young
560,560,560,562,Between 1 Hour and 3 Hours,2,0,1,0,0,0,0,between 300-1000 friends,1,1,1.0,5,5,5,0.8,1,0.2,5,1,2,1,0,0,0,0,0,41,9,4,5,2,4,9,3.0,1,0.8125,0.87083334,0.41249999,0.0,1,0,0,0,medum
